index,time_s,qd_rad,qd_deg,qd_dot_rad_s,qd_ddot_rad_s2,tau_inertia_Nm,tau_gravity_Nm,tau_total_Nm
981,4.905000,1.714511,98.234234,0.342427,0.000000,0.000000,2.991302,2.991302
982,4.910000,1.716223,98.332332,0.342427,0.000000,0.000000,2.990556,2.990556
983,4.915000,1.717935,98.430430,0.342427,-0.000000,-0.000000,2.989802,2.989802
984,4.920000,1.719647,98.528529,0.342427,0.000000,0.000000,2.989039,2.989039
985,4.925000,1.721359,98.626627,0.342427,-0.000000,-0.000000,2.988267,2.988267
986,4.930000,1.723071,98.724725,0.342427,0.000000,0.000000,2.987487,2.987487
987,4.935000,1.724784,98.822823,0.342427,-0.000000,-0.000000,2.986697,2.986697
988,4.940000,1.726496,98.920921,0.342427,0.000000,0.000000,2.985899,2.985899
989,4.945000,1.728208,99.019019,0.342427,-0.000000,-0.000000,2.985092,2.985092
990,4.950000,1.729920,99.117117,0.342427,0.000000,0.000000,2.984277,2.984277
991,4.955000,1.731632,99.215215,0.342427,0.000000,0.000000,2.983452,2.983452
992,4.960000,1.733344,99.313313,0.342427,-0.000000,-0.000000,2.982619,2.982619
993,4.965000,1.735056,99.411411,0.342427,0.000000,0.000000,2.981778,2.981778
994,4.970000,1.736769,99.509510,0.342427,-0.000000,-0.000000,2.980927,2.980927
995,4.975000,1.738481,99.607608,0.342427,-0.000000,-0.000000,2.980068,2.980068
996,4.980000,1.740193,99.705706,0.342427,0.000000,0.000000,2.979200,2.979200
997,4.985000,1.741905,99.803804,0.342427,-0.000000,-0.000000,2.978323,2.978323
998,4.990000,1.743617,99.901902,0.000000,0.000000,0.000000,2.977437,2.977437
999,4.995000,1.745329,100.000000,0.000000,0.000000,0.000000,2.976543,2.976543
